"","DATE","MONTH","QUARTER","CSI_ID","CSI_VALUE"
"343","04/30/2018",Apr 2018,2018 Q2,"CO_gasoline",0.0495356981280402
"344","05/31/2018",May 2018,2018 Q2,"CO_gasoline",0.0185839812044848
"345","06/30/2018",Jun 2018,2018 Q2,"CO_gasoline",-0.00057923546421167
"346","07/31/2018",Jul 2018,2018 Q3,"CO_gasoline",-0.0159373813930676
"347","08/31/2018",Aug 2018,2018 Q3,"CO_gasoline",0.00883389307520297
"348","09/30/2018",Sep 2018,2018 Q3,"CO_gasoline",0.0548745215922079
"349","10/31/2018",Oct 2018,2018 Q4,"CO_gasoline",-0.161317104629693
"350","11/30/2018",Nov 2018,2018 Q4,"CO_gasoline",-0.192675690949379
"351","12/31/2018",Dec 2018,2018 Q4,"CO_gasoline",-0.0637514942276868
"352","01/31/2019",Jan 2019,2019 Q1,"CO_gasoline",0.04975988651244
"353","02/28/2019",Feb 2019,2019 Q1,"CO_gasoline",0.132640379735567
"354","03/31/2019",Mar 2019,2019 Q1,"CO_gasoline",0.0785609030837006
"355","04/30/2019",Apr 2019,2019 Q2,"CO_gasoline",0.116746157819815
"356","06/30/2013",Jun 2013,2013 Q2,"CO_nat_gas",NA
"357","07/31/2013",Jul 2013,2013 Q3,"CO_nat_gas",-0.0390502227288831
"358","08/31/2013",Aug 2013,2013 Q3,"CO_nat_gas",0.0406371109630484
"359","09/30/2013",Sep 2013,2013 Q3,"CO_nat_gas",-0.0353561991283827
"360","10/31/2013",Oct 2013,2013 Q4,"CO_nat_gas",-0.0278993560763394
"361","11/30/2013",Nov 2013,2013 Q4,"CO_nat_gas",0.0776589173421803
"362","12/31/2013",Dec 2013,2013 Q4,"CO_nat_gas",0.0804178088881935
"363","01/31/2014",Jan 2014,2014 Q1,"CO_nat_gas",0.168680505831791
"364","02/28/2014",Feb 2014,2014 Q1,"CO_nat_gas",0.0550041350806025
"365","03/31/2014",Mar 2014,2014 Q1,"CO_nat_gas",-0.0427283512080718
"366","04/30/2014",Apr 2014,2014 Q2,"CO_nat_gas",0.0872235565110564
"367","05/31/2014",May 2014,2014 Q2,"CO_nat_gas",-0.0508474025663107
"368","06/30/2014",Jun 2014,2014 Q2,"CO_nat_gas",-0.0238095330215417
"369","07/31/2014",Jul 2014,2014 Q3,"CO_nat_gas",-0.14227641987243
"370","08/31/2014",Aug 2014,2014 Q3,"CO_nat_gas",0.0549762901664387
"371","09/30/2014",Sep 2014,2014 Q3,"CO_nat_gas",-0.0067385331678062
"372","10/31/2014",Oct 2014,2014 Q4,"CO_nat_gas",-0.0827679651115341
"373","11/30/2014",Nov 2014,2014 Q4,"CO_nat_gas",0.0483234449584526
"374","12/31/2014",Dec 2014,2014 Q4,"CO_nat_gas",-0.305268093776245
"375","01/31/2015",Jan 2015,2015 Q1,"CO_nat_gas",-0.0744753190766649
"376","02/28/2015",Feb 2015,2015 Q1,"CO_nat_gas",0.00512068397951726
"377","03/31/2015",Mar 2015,2015 Q1,"CO_nat_gas",-0.0363901025544051
"378","04/30/2015",Apr 2015,2015 Q2,"CO_nat_gas",0.0166163333953235
"379","05/31/2015",May 2015,2015 Q2,"CO_nat_gas",-0.0438335809806836
"380","06/30/2015",Jun 2015,2015 Q2,"CO_nat_gas",0.0536130924630925
"381","07/31/2015",Jul 2015,2015 Q3,"CO_nat_gas",-0.0383481180550104
"382","08/31/2015",Aug 2015,2015 Q3,"CO_nat_gas",-0.0260736388036809
"383","09/30/2015",Sep 2015,2015 Q3,"CO_nat_gas",-0.0858267733430467
"384","10/31/2015",Oct 2015,2015 Q4,"CO_nat_gas",-0.155038698428913
"385","11/30/2015",Nov 2015,2015 Q4,"CO_nat_gas",-0.111111130932154
"386","12/31/2015",Dec 2015,2015 Q4,"CO_nat_gas",-0.00573397345946178
"387","01/31/2016",Jan 2016,2016 Q1,"CO_nat_gas",-0.0207612745098038
"388","02/29/2016",Feb 2016,2016 Q1,"CO_nat_gas",-0.29093048559866
"389","03/31/2016",Mar 2016,2016 Q1,"CO_nat_gas",0.106312250830565
"390","04/30/2016",Apr 2016,2016 Q2,"CO_nat_gas",0.0405405420623327
"391","05/31/2016",May 2016,2016 Q2,"CO_nat_gas",-0.0057720059802311
"392","06/30/2016",Jun 2016,2016 Q2,"CO_nat_gas",0.253991373512024
"393","07/31/2016",Jul 2016,2016 Q3,"CO_nat_gas",-0.0104166663652585
"394","08/31/2016",Aug 2016,2016 Q3,"CO_nat_gas",-0.0116959645702935
"395","09/30/2016",Sep 2016,2016 Q3,"CO_nat_gas",-0.0106508878890795
"396","10/31/2016",Oct 2016,2016 Q4,"CO_nat_gas",-0.0334927940637797
"397","11/30/2016",Nov 2016,2016 Q4,"CO_nat_gas",0.0433168626237625
"398","12/31/2016",Dec 2016,2016 Q4,"CO_nat_gas",0.107947802255403
"399","01/31/2017",Jan 2017,2017 Q1,"CO_nat_gas",-0.158458239869961
"400","02/28/2017",Feb 2017,2017 Q1,"CO_nat_gas",-0.148854988904103
"401","03/31/2017",Mar 2017,2017 Q1,"CO_nat_gas",0.131539648729447
"402","04/30/2017",Apr 2017,2017 Q2,"CO_nat_gas",0
"403","05/31/2017",May 2017,2017 Q2,"CO_nat_gas",-0.0858652877851622
"404","06/30/2017",Jun 2017,2017 Q2,"CO_nat_gas",-0.0202311777456648
"405","07/31/2017",Jul 2017,2017 Q3,"CO_nat_gas",-0.067846605167898
"406","08/31/2017",Aug 2017,2017 Q3,"CO_nat_gas",0.0617088187615183
"407","09/30/2017",Sep 2017,2017 Q3,"CO_nat_gas",-0.0208643442622951
"408","10/31/2017",Oct 2017,2017 Q4,"CO_nat_gas",-0.089802165532642
"409","11/30/2017",Nov 2017,2017 Q4,"CO_nat_gas",0.0117057274247491
"410","12/31/2017",Dec 2017,2017 Q4,"CO_nat_gas",-0.0363636761833192
"411","01/31/2018",Jan 2018,2018 Q1,"CO_nat_gas",0.0754716981132075
"412","02/28/2018",Feb 2018,2018 Q1,"CO_nat_gas",-0.11244019138756
"413","03/31/2018",Mar 2018,2018 Q1,"CO_nat_gas",0.0130278077268642
"414","04/30/2018",Apr 2018,2018 Q2,"CO_nat_gas",0.000443458999710003
"415","05/31/2018",May 2018,2018 Q2,"CO_nat_gas",0.0589539033224247
"416","06/30/2018",Jun 2018,2018 Q2,"CO_nat_gas",-0.00795303507547234
"417","07/31/2018",Jul 2018,2018 Q3,"CO_nat_gas",-0.037552825419712
"418","08/31/2018",Aug 2018,2018 Q3,"CO_nat_gas",0.0499781696614717
"419","09/30/2018",Sep 2018,2018 Q3,"CO_nat_gas",0.0367431717435001
"420","10/31/2018",Oct 2018,2018 Q4,"CO_nat_gas",0.0753121627064036
"421","11/30/2018",Nov 2018,2018 Q4,"CO_nat_gas",0.397752756638474
"422","12/31/2018",Dec 2018,2018 Q4,"CO_nat_gas",-0.337888558413719
"423","01/31/2019",Jan 2019,2019 Q1,"CO_nat_gas",0.0230676658465263
"424","02/28/2019",Feb 2019,2019 Q1,"CO_nat_gas",-0.0217563678102702
"425","03/31/2019",Mar 2019,2019 Q1,"CO_nat_gas",-0.0505458956732713
"426","04/30/2019",Apr 2019,2019 Q2,"CO_nat_gas",-0.048977853492334
"427","06/30/2013",Jun 2013,2013 Q2,"CO_oil2",NA
"428","07/31/2013",Jul 2013,2013 Q3,"CO_oil2",0.0930368929198361
"429","08/31/2013",Aug 2013,2013 Q3,"CO_oil2",0.0299785591547495
"430","09/30/2013",Sep 2013,2013 Q3,"CO_oil2",-0.0423597193347193
"431","10/31/2013",Oct 2013,2013 Q4,"CO_oil2",-0.0586159868991037
"432","11/30/2013",Nov 2013,2013 Q4,"CO_oil2",-0.0354569050290257
"433","12/31/2013",Dec 2013,2013 Q4,"CO_oil2",0.0555887942495156
"434","01/31/2014",Jan 2014,2014 Q1,"CO_oil2",-0.0147225651189128
"435","02/28/2014",Feb 2014,2014 Q1,"CO_oil2",0.0557472142456095
"436","03/31/2014",Mar 2014,2014 Q1,"CO_oil2",-0.00408279781802934
"437","04/30/2014",Apr 2014,2014 Q2,"CO_oil2",-0.00737906531839309
"438","05/31/2014",May 2014,2014 Q2,"CO_oil2",0.0374449339207048
"439","06/30/2014",Jun 2014,2014 Q2,"CO_oil2",0.0318471602972399
"440","07/31/2014",Jul 2014,2014 Q3,"CO_oil2",-0.0658436454258322
"441","08/31/2014",Aug 2014,2014 Q3,"CO_oil2",-0.0154185572687224
"442","09/30/2014",Sep 2014,2014 Q3,"CO_oil2",-0.0377516240353259
"443","10/31/2014",Oct 2014,2014 Q4,"CO_oil2",-0.109851816332461
"444","11/30/2014",Nov 2014,2014 Q4,"CO_oil2",-0.164871014197552
"445","12/31/2014",Dec 2014,2014 Q4,"CO_oil2",-0.204065637216575
"446","01/31/2015",Jan 2015,2015 Q1,"CO_oil2",-0.124754463420704
"447","02/28/2015",Feb 2015,2015 Q1,"CO_oil2",0.0157126823793491
"448","03/31/2015",Mar 2015,2015 Q1,"CO_oil2",-0.0696132596685084
"449","04/30/2015",Apr 2015,2015 Q2,"CO_oil2",0.217933491686461
"450","05/31/2015",May 2015,2015 Q2,"CO_oil2",-0.00975138956606535
"451","06/30/2015",Jun 2015,2015 Q2,"CO_oil2",-0.0211718375761614
"452","07/31/2015",Jul 2015,2015 Q3,"CO_oil2",-0.215794729164725
"453","08/31/2015",Aug 2015,2015 Q3,"CO_oil2",0.0192431045542015
"454","09/30/2015",Sep 2015,2015 Q3,"CO_oil2",-0.0761485210824418
"455","10/31/2015",Oct 2015,2015 Q4,"CO_oil2",0.00885558583106272
"456","11/30/2015",Nov 2015,2015 Q4,"CO_oil2",-0.12694125590817
"457","12/31/2015",Dec 2015,2015 Q4,"CO_oil2",-0.149265274555298
"458","01/31/2016",Jan 2016,2016 Q1,"CO_oil2",-0.122727272727273
"459","02/29/2016",Feb 2016,2016 Q1,"CO_oil2",-0.0673575129533679
"460","03/31/2016",Mar 2016,2016 Q1,"CO_oil2",0.0777777777777777
"461","04/30/2016",Apr 2016,2016 Q2,"CO_oil2",0.164948453608248
"462","05/31/2016",May 2016,2016 Q2,"CO_oil2",0.0504424778761061
"463","06/30/2016",Jun 2016,2016 Q2,"CO_oil2",-0.0252737994945239
"464","07/31/2016",Jul 2016,2016 Q3,"CO_oil2",-0.156439066551426
"465","08/31/2016",Aug 2016,2016 Q3,"CO_oil2",0.0614754098360655
"466","09/30/2016",Sep 2016,2016 Q3,"CO_oil2",0.055019305019305
"467","10/31/2016",Oct 2016,2016 Q4,"CO_oil2",-0.0365965233302837
"468","11/30/2016",Nov 2016,2016 Q4,"CO_oil2",0.0379867046533714
"469","12/31/2016",Dec 2016,2016 Q4,"CO_oil2",0.0722781335773102
"470","01/31/2017",Jan 2017,2017 Q1,"CO_oil2",-0.0341296928327645
"471","02/28/2017",Feb 2017,2017 Q1,"CO_oil2",0.0114840989399292
"472","03/31/2017",Mar 2017,2017 Q1,"CO_oil2",-0.0707423580786025
"473","04/30/2017",Apr 2017,2017 Q2,"CO_oil2",-0.037593984962406
"474","05/31/2017",May 2017,2017 Q2,"CO_oil2",-0.0273437499999999
"475","06/30/2017",Jun 2017,2017 Q2,"CO_oil2",-0.0461847389558234
"476","07/31/2017",Jul 2017,2017 Q3,"CO_oil2",0.0821052631578947
"477","08/31/2017",Aug 2017,2017 Q3,"CO_oil2",-0.0632295719844357
"478","09/30/2017",Sep 2017,2017 Q3,"CO_oil2",0.0830737279335409
"479","10/31/2017",Oct 2017,2017 Q4,"CO_oil2",0.0479386385426654
"480","11/30/2017",Nov 2017,2017 Q4,"CO_oil2",0.049405306495883
"481","12/31/2017",Dec 2017,2017 Q4,"CO_oil2",0.047079337401918
"482","01/31/2018",Jan 2018,2018 Q1,"CO_oil2",0.0807660283097419
"483","02/28/2018",Feb 2018,2018 Q1,"CO_oil2",-0.0469953775038522
"484","03/31/2018",Mar 2018,2018 Q1,"CO_oil2",0.0582053354890866
"485","04/30/2018",Apr 2018,2018 Q2,"CO_oil2",0.0542398777692896
"486","05/31/2018",May 2018,2018 Q2,"CO_oil2",-0.0181159420289855
"487","06/30/2018",Jun 2018,2018 Q2,"CO_oil2",0.111439114391144
"488","07/31/2018",Jul 2018,2018 Q3,"CO_oil2",-0.051792828685259
"489","08/31/2018",Aug 2018,2018 Q3,"CO_oil2",0.0301120448179273
"490","09/30/2018",Sep 2018,2018 Q3,"CO_oil2",0.0550645819170631
"491","10/31/2018",Oct 2018,2018 Q4,"CO_oil2",-0.111469072164948
"492","11/30/2018",Nov 2018,2018 Q4,"CO_oil2",-0.221899927483684
"493","12/31/2018",Dec 2018,2018 Q4,"CO_oil2",-0.0997204100652377
"494","01/31/2019",Jan 2019,2019 Q1,"CO_oil2",0.174948240165631
"495","02/28/2019",Feb 2019,2019 Q1,"CO_oil2",0.052863436123348
"496","03/31/2019",Mar 2019,2019 Q1,"CO_oil2",0.0460251046025105
"497","04/30/2019",Apr 2019,2019 Q2,"CO_oil2",0.0631999999999999
"498","06/30/2013",Jun 2013,2013 Q2,"EQ_mid_cap",NA
"499","07/31/2013",Jul 2013,2013 Q3,"EQ_mid_cap",0.0666825064250593
"500","08/31/2013",Aug 2013,2013 Q3,"EQ_mid_cap",-0.0386417561079749
"501","09/30/2013",Sep 2013,2013 Q3,"EQ_mid_cap",0.0504989795845762
"502","10/31/2013",Oct 2013,2013 Q4,"EQ_mid_cap",0.036186108459452
"503","11/30/2013",Nov 2013,2013 Q4,"EQ_mid_cap",0.0124082762679809
"504","12/31/2013",Dec 2013,2013 Q4,"EQ_mid_cap",0.0285136848738398
"505","01/31/2014",Jan 2014,2014 Q1,"EQ_mid_cap",-0.0221949142775788
"506","02/28/2014",Feb 2014,2014 Q1,"EQ_mid_cap",0.0486221628638167
"507","03/31/2014",Mar 2014,2014 Q1,"EQ_mid_cap",0.000718910502491815
"508","04/30/2014",Apr 2014,2014 Q2,"EQ_mid_cap",-0.0148861032677386
"509","05/31/2014",May 2014,2014 Q2,"EQ_mid_cap",0.0163669140555325
"510","06/30/2014",Jun 2014,2014 Q2,"EQ_mid_cap",0.0385841550027074
"511","07/31/2014",Jul 2014,2014 Q3,"EQ_mid_cap",-0.0438670290441129
"512","08/31/2014",Aug 2014,2014 Q3,"EQ_mid_cap",0.0506160829563664
"513","09/30/2014",Sep 2014,2014 Q3,"EQ_mid_cap",-0.0474516064587608
"514","10/31/2014",Oct 2014,2014 Q4,"EQ_mid_cap",0.0352959560120661
"515","11/30/2014",Nov 2014,2014 Q4,"EQ_mid_cap",0.0183635134504011
"516","12/31/2014",Dec 2014,2014 Q4,"EQ_mid_cap",0.00422284129705033
"517","01/31/2015",Jan 2015,2015 Q1,"EQ_mid_cap",-0.0109860741334772
"518","02/28/2015",Feb 2015,2015 Q1,"EQ_mid_cap",0.050293042662691
"519","03/31/2015",Mar 2015,2015 Q1,"EQ_mid_cap",0.0110867172390932
"520","04/30/2015",Apr 2015,2015 Q2,"EQ_mid_cap",-0.0147525470622041
"521","05/31/2015",May 2015,2015 Q2,"EQ_mid_cap",0.0166209339180875
"522","06/30/2015",Jun 2015,2015 Q2,"EQ_mid_cap",-0.0161690733107488
"523","07/31/2015",Jul 2015,2015 Q3,"EQ_mid_cap",0.00106141283771233
"524","08/31/2015",Aug 2015,2015 Q3,"EQ_mid_cap",-0.0566382338161626
"525","09/30/2015",Sep 2015,2015 Q3,"EQ_mid_cap",-0.0353100813953489
"526","10/31/2015",Oct 2015,2015 Q4,"EQ_mid_cap",0.0555265059083391
"527","11/30/2015",Nov 2015,2015 Q4,"EQ_mid_cap",0.013360778501949
"528","12/31/2015",Dec 2015,2015 Q4,"EQ_mid_cap",-0.0457516638654059
"529","01/31/2016",Jan 2016,2016 Q1,"EQ_mid_cap",-0.0553849487785178
"530","02/29/2016",Feb 2016,2016 Q1,"EQ_mid_cap",0.0123765511839957
"531","03/31/2016",Mar 2016,2016 Q1,"EQ_mid_cap",0.0814192756942516
"532","04/30/2016",Apr 2016,2016 Q2,"EQ_mid_cap",0.0119138435904619
"533","05/31/2016",May 2016,2016 Q2,"EQ_mid_cap",0.0224562755887241
"534","06/30/2016",Jun 2016,2016 Q2,"EQ_mid_cap",0.00150836579148501
"535","07/31/2016",Jul 2016,2016 Q3,"EQ_mid_cap",0.042427313423574
"536","08/31/2016",Aug 2016,2016 Q3,"EQ_mid_cap",0.00458097119099659
"537","09/30/2016",Sep 2016,2016 Q3,"EQ_mid_cap",-0.00985687571256978
"538","10/31/2016",Oct 2016,2016 Q4,"EQ_mid_cap",-0.0265703060625407
"539","11/30/2016",Nov 2016,2016 Q4,"EQ_mid_cap",0.0788295842600191
"540","12/31/2016",Dec 2016,2016 Q4,"EQ_mid_cap",0.0178794930511636
"541","01/31/2017",Jan 2017,2017 Q1,"EQ_mid_cap",0.0164716826925116
"542","02/28/2017",Feb 2017,2017 Q1,"EQ_mid_cap",0.0259536735851187
"543","03/31/2017",Mar 2017,2017 Q1,"EQ_mid_cap",-0.00711876619692674
"544","04/30/2017",Apr 2017,2017 Q2,"EQ_mid_cap",0.0077779684363563
"545","05/31/2017",May 2017,2017 Q2,"EQ_mid_cap",-0.00470068595139233
"546","06/30/2017",Jun 2017,2017 Q2,"EQ_mid_cap",0.0135622429326713
"547","07/31/2017",Jul 2017,2017 Q3,"EQ_mid_cap",0.00906745496296599
"548","08/31/2017",Aug 2017,2017 Q3,"EQ_mid_cap",-0.015351054602184
"549","09/30/2017",Sep 2017,2017 Q3,"EQ_mid_cap",0.034064264030786
"550","10/31/2017",Oct 2017,2017 Q4,"EQ_mid_cap",0.0223393751429898
"551","11/30/2017",Nov 2017,2017 Q4,"EQ_mid_cap",0.0368383465745211
"552","12/31/2017",Dec 2017,2017 Q4,"EQ_mid_cap",-0.001445462675893
"553","01/31/2018",Jan 2018,2018 Q1,"EQ_mid_cap",0.0277640945222883
"554","02/28/2018",Feb 2018,2018 Q1,"EQ_mid_cap",-0.0443379999999999
"555","03/31/2018",Mar 2018,2018 Q1,"EQ_mid_cap",0.00728055452217893
"556","04/30/2018",Apr 2018,2018 Q2,"EQ_mid_cap",-0.00357007274962446
"557","05/31/2018",May 2018,2018 Q2,"EQ_mid_cap",0.0412028973832516
"558","06/30/2018",Jun 2018,2018 Q2,"EQ_mid_cap",0.00135381053707823
"559","07/31/2018",Jul 2018,2018 Q3,"EQ_mid_cap",0.0170413446776372
"560","08/31/2018",Aug 2018,2018 Q3,"EQ_mid_cap",0.0316281684399225
"561","09/30/2018",Sep 2018,2018 Q3,"EQ_mid_cap",-0.0135037158985131
"562","10/31/2018",Oct 2018,2018 Q4,"EQ_mid_cap",-0.0960920858456125
"563","11/30/2018",Nov 2018,2018 Q4,"EQ_mid_cap",0.0318831738410328
"564","12/31/2018",Dec 2018,2018 Q4,"EQ_mid_cap",-0.116910714153898
"565","01/31/2019",Jan 2019,2019 Q1,"EQ_mid_cap",0.102818233268454
"566","02/28/2019",Feb 2019,2019 Q1,"EQ_mid_cap",0.0432307487070412
"567","03/31/2019",Mar 2019,2019 Q1,"EQ_mid_cap",-0.00809834872178991
"568","04/30/2019",Apr 2019,2019 Q2,"EQ_mid_cap",0.0396641929298934
"569","06/30/2013",Jun 2013,2013 Q2,"EQ_small_cap",NA
"570","07/31/2013",Jul 2013,2013 Q3,"EQ_small_cap",0.0691085003455425
"571","08/31/2013",Aug 2013,2013 Q3,"EQ_small_cap",-0.0253177978883861
"572","09/30/2013",Sep 2013,2013 Q3,"EQ_small_cap",0.0593566251938406
"573","10/31/2013",Oct 2013,2013 Q4,"EQ_small_cap",0.0412145676633794
"574","11/30/2013",Nov 2013,2013 Q4,"EQ_small_cap",0.0412867421585329
"575","12/31/2013",Dec 2013,2013 Q4,"EQ_small_cap",-0.0117409484461188
"576","01/31/2014",Jan 2014,2014 Q1,"EQ_small_cap",-0.0360308104775381
"577","02/28/2014",Feb 2014,2014 Q1,"EQ_small_cap",0.0378826151708782
"578","03/31/2014",Mar 2014,2014 Q1,"EQ_small_cap",0.0107066188574386
"579","04/30/2014",Apr 2014,2014 Q2,"EQ_small_cap",-0.0294683948177347
"580","05/31/2014",May 2014,2014 Q2,"EQ_small_cap",-0.000198412387347002
"581","06/30/2014",Jun 2014,2014 Q2,"EQ_small_cap",0.0434696100938942
"582","07/31/2014",Jul 2014,2014 Q3,"EQ_small_cap",-0.0534525775156933
"583","08/31/2014",Aug 2014,2014 Q3,"EQ_small_cap",0.042905990470498
"584","09/30/2014",Sep 2014,2014 Q3,"EQ_small_cap",-0.053280643607284
"585","10/31/2014",Oct 2014,2014 Q4,"EQ_small_cap",0.0683900047142274
"586","11/30/2014",Nov 2014,2014 Q4,"EQ_small_cap",0.00647742402448381
"587","12/31/2014",Dec 2014,2014 Q4,"EQ_small_cap",-0.0107893995536854
"588","01/31/2015",Jan 2015,2015 Q1,"EQ_small_cap",-0.0336777280397141
"589","02/28/2015",Feb 2015,2015 Q1,"EQ_small_cap",0.0646534455445545
"590","03/31/2015",Mar 2015,2015 Q1,"EQ_small_cap",0.0108806660630645
"591","04/30/2015",Apr 2015,2015 Q2,"EQ_small_cap",-0.0255749595427767
"592","05/31/2015",May 2015,2015 Q2,"EQ_small_cap",0.0173716393008239
"593","06/30/2015",Jun 2015,2015 Q2,"EQ_small_cap",0.00593912386898434
"594","07/31/2015",Jul 2015,2015 Q3,"EQ_small_cap",-0.00867160500605901
"595","08/31/2015",Aug 2015,2015 Q3,"EQ_small_cap",-0.0512749302065885
"596","09/30/2015",Sep 2015,2015 Q3,"EQ_small_cap",-0.0432564607457169
"597","10/31/2015",Oct 2015,2015 Q4,"EQ_small_cap",0.0651014968218166
"598","11/30/2015",Nov 2015,2015 Q4,"EQ_small_cap",0.0288766965059197
"599","12/31/2015",Dec 2015,2015 Q4,"EQ_small_cap",-0.0738142015155768
"600","01/31/2016",Jan 2016,2016 Q1,"EQ_small_cap",-0.0612121010101009
"601","02/29/2016",Feb 2016,2016 Q1,"EQ_small_cap",0.00806972222789494
"602","03/31/2016",Mar 2016,2016 Q1,"EQ_small_cap",0.0804781923262205
"603","04/30/2016",Apr 2016,2016 Q2,"EQ_small_cap",0.0104711642607464
"604","05/31/2016",May 2016,2016 Q2,"EQ_small_cap",0.0185746602795972
"605","06/30/2016",Jun 2016,2016 Q2,"EQ_small_cap",0.00249538338621005
"606","07/31/2016",Jul 2016,2016 Q3,"EQ_small_cap",0.0494974265006195
"607","08/31/2016",Aug 2016,2016 Q3,"EQ_small_cap",0.0140485492784428
"608","09/30/2016",Sep 2016,2016 Q3,"EQ_small_cap",0.00341845975464346
"609","10/31/2016",Oct 2016,2016 Q4,"EQ_small_cap",-0.0442890622198315
"610","11/30/2016",Nov 2016,2016 Q4,"EQ_small_cap",0.125891165588953
"611","12/31/2016",Dec 2016,2016 Q4,"EQ_small_cap",0.00674892540406339
"612","01/31/2017",Jan 2017,2017 Q1,"EQ_small_cap",-0.00620706767843966
"613","02/28/2017",Feb 2017,2017 Q1,"EQ_small_cap",0.0171552129054762
"614","03/31/2017",Mar 2017,2017 Q1,"EQ_small_cap",-0.00687732110692647
"615","04/30/2017",Apr 2017,2017 Q2,"EQ_small_cap",0.00873863120400225
"616","05/31/2017",May 2017,2017 Q2,"EQ_small_cap",-0.0173259398496241
"617","06/30/2017",Jun 2017,2017 Q2,"EQ_small_cap",0.0242016304757424
"618","07/31/2017",Jul 2017,2017 Q3,"EQ_small_cap",0.0107998536613909
"619","08/31/2017",Aug 2017,2017 Q3,"EQ_small_cap",-0.0251446489349405
"620","09/30/2017",Sep 2017,2017 Q3,"EQ_small_cap",0.0719407016389074
"621","10/31/2017",Oct 2017,2017 Q4,"EQ_small_cap",0.0103013221048381
"622","11/30/2017",Nov 2017,2017 Q4,"EQ_small_cap",0.03682845893819
"623","12/31/2017",Dec 2017,2017 Q4,"EQ_small_cap",-0.0239248065723532
"624","01/31/2018",Jan 2018,2018 Q1,"EQ_small_cap",0.0251127518796994
"625","02/28/2018",Feb 2018,2018 Q1,"EQ_small_cap",-0.0376998690831707
"626","03/31/2018",Mar 2018,2018 Q1,"EQ_small_cap",0.0136433693183954
"627","04/30/2018",Apr 2018,2018 Q2,"EQ_small_cap",0.0124069022148927
"628","05/31/2018",May 2018,2018 Q2,"EQ_small_cap",0.066770677361854
"629","06/30/2018",Jun 2018,2018 Q2,"EQ_small_cap",0.00675347749764035
"630","07/31/2018",Jul 2018,2018 Q3,"EQ_small_cap",0.0313969143265456
"631","08/31/2018",Aug 2018,2018 Q3,"EQ_small_cap",0.0476063162129543
"632","09/30/2018",Sep 2018,2018 Q3,"EQ_small_cap",-0.0339221953178881
"633","10/31/2018",Oct 2018,2018 Q4,"EQ_small_cap",-0.105074862792171
"634","11/30/2018",Nov 2018,2018 Q4,"EQ_small_cap",0.0155462686475233
"635","12/31/2018",Dec 2018,2018 Q4,"EQ_small_cap",-0.125674230976774
"636","01/31/2019",Jan 2019,2019 Q1,"EQ_small_cap",0.105552807978109
"637","02/28/2019",Feb 2019,2019 Q1,"EQ_small_cap",0.0435897265344016
"638","03/31/2019",Mar 2019,2019 Q1,"EQ_small_cap",-0.0364215049451798
"639","04/30/2019",Apr 2019,2019 Q2,"EQ_small_cap",0.0380981112373813
"640","06/30/2013",Jun 2013,2013 Q2,"EQ_deved_intl",NA
"641","07/31/2013",Jul 2013,2013 Q3,"EQ_deved_intl",0.0529247931923912
"642","08/31/2013",Aug 2013,2013 Q3,"EQ_deved_intl",-0.0113378311163201
"643","09/30/2013",Sep 2013,2013 Q3,"EQ_deved_intl",0.0707186544342508
"644","10/31/2013",Oct 2013,2013 Q4,"EQ_deved_intl",0.0321313816494109
"645","11/30/2013",Nov 2013,2013 Q4,"EQ_deved_intl",0.00484258042199929
"646","12/31/2013",Dec 2013,2013 Q4,"EQ_deved_intl",0.00998282306309202
"647","01/31/2014",Jan 2014,2014 Q1,"EQ_deved_intl",-0.0518064076346285
"648","02/28/2014",Feb 2014,2014 Q1,"EQ_deved_intl",0.0600287562904385
"649","03/31/2014",Mar 2014,2014 Q1,"EQ_deved_intl",-0.00339101390301793
"650","04/30/2014",Apr 2014,2014 Q2,"EQ_deved_intl",0.0146308613348371
"651","05/31/2014",May 2014,2014 Q2,"EQ_deved_intl",0.0181086854460094
"652","06/30/2014",Jun 2014,2014 Q2,"EQ_deved_intl",-0.00329384047121734
"653","07/31/2014",Jul 2014,2014 Q3,"EQ_deved_intl",-0.0218109715796431
"654","08/31/2014",Aug 2014,2014 Q3,"EQ_deved_intl",0.00270270270270265
"655","09/30/2014",Sep 2014,2014 Q3,"EQ_deved_intl",-0.0441374326145553
"656","10/31/2014",Oct 2014,2014 Q4,"EQ_deved_intl",-0.00493482534597013
"657","11/30/2014",Nov 2014,2014 Q4,"EQ_deved_intl",-0.002125398512221
"658","12/31/2014",Dec 2014,2014 Q4,"EQ_deved_intl",-0.0450834220802273
"659","01/31/2015",Jan 2015,2015 Q1,"EQ_deved_intl",0.000371747211895969
"660","02/28/2015",Feb 2015,2015 Q1,"EQ_deved_intl",0.061687105165366
"661","03/31/2015",Mar 2015,2015 Q1,"EQ_deved_intl",-0.0119005950297515
"662","04/30/2015",Apr 2015,2015 Q2,"EQ_deved_intl",0.0414452709883102
"663","05/31/2015",May 2015,2015 Q2,"EQ_deved_intl",-0.00204081632653057
"664","06/30/2015",Jun 2015,2015 Q2,"EQ_deved_intl",-0.04158142467621
"665","07/31/2015",Jul 2015,2015 Q3,"EQ_deved_intl",0.00924601674089567
"666","08/31/2015",Aug 2015,2015 Q3,"EQ_deved_intl",-0.0694150482528206
"667","09/30/2015",Sep 2015,2015 Q3,"EQ_deved_intl",-0.0408936009087468
"668","10/31/2015",Oct 2015,2015 Q4,"EQ_deved_intl",0.0655349388077379
